date,daily_electrical_consumption,t2m_min_bordeaux,t2m_bordeaux,t2m_max_bordeaux,prectot_bordeaux,t2m_min_lille,t2m_lille,t2m_max_lille,prectot_lille,t2m_min_paris,t2m_paris,t2m_max_paris,prectot_paris,t2m_min_rennes,t2m_rennes,t2m_max_rennes,prectot_rennes,t2m_min_nantes,t2m_nantes,t2m_max_nantes,prectot_nantes,t2m_min_toulouse,t2m_toulouse,t2m_max_toulouse,prectot_toulouse,t2m_min_marseille,t2m_marseille,t2m_max_marseille,prectot_marseille,t2m_min_lyon,t2m_lyon,t2m_max_lyon,prectot_lyon,t2m_min_nice,t2m_nice,t2m_max_nice,prectot_nice,t2m_min_strasbourg,t2m_strasbourg,t2m_max_strasbourg,prectot_strasbourg,t2m_min_montpellier,t2m_montpellier,t2m_max_montpellier,prectot_montpellier,weighted_t2m,weighted_t2m_min,weighted_t2m_max,weighted_prectot,weekday,month,week_number
2020-09-03,3017324.0,12.47,20.25,28.15,0.01,12.98,17.41,22.37,2.08,13.13,19.76,26.74,0.0,13.61,18.36,24.56,0.08,12.36,17.66,24.2,0.04,12.09,20.51,28.91,0.0,16.82,20.74,24.75,0.0,10.27,18.79,26.11,0.0,15.86,19.54,23.61,0.17,10.28,17.03,23.19,0.0,13.56,20.52,28.55,0.0,19.542011821471693,13.316569839096172,25.991693088686425,0.09610298633377212,3,9,36
2020-09-04,2018379.0,14.46,23.06,32.56,0.0,14.45,17.55,21.73,1.14,14.64,20.49,28.2,0.08,14.41,18.75,24.39,0.3,11.49,18.69,26.6,0.07,15.06,23.37,33.73,0.01,18.27,21.28,24.74,0.0,14.52,22.31,31.23,0.0,17.45,21.22,25.52,0.0,13.86,20.58,28.46,0.0,14.85,20.36,26.78,0.0,20.874137780657232,15.134612613723082,27.914022423683967,0.08884829256079721,4,9,36
2020-09-05,1758479.0,15.49,20.45,26.62,0.0,11.08,15.21,19.43,1.24,11.28,16.36,20.85,0.51,12.07,15.81,19.91,0.1,11.25,16.32,21.73,0.04,15.51,22.58,30.7,0.01,18.53,21.05,24.2,0.02,14.17,21.41,29.9,0.0,18.08,21.96,27.11,0.0,13.48,18.56,24.88,0.02,14.68,21.55,29.57,0.07,18.767196037373473,13.782583660821402,24.095856508866106,0.24738730577239168,5,9,36
2020-09-06,2138099.0,12.79,17.58,22.94,0.01,9.69,14.58,20.03,0.07,10.39,14.7,19.6,0.13,10.61,14.9,19.43,0.35,9.25,14.92,20.64,0.06,13.99,19.07,24.74,0.07,18.51,22.04,25.75,0.02,11.18,16.38,22.26,0.04,17.26,20.34,24.73,1.26,10.26,14.69,19.16,0.26,16.21,21.19,27.29,0.01,17.03839825388689,12.619909843281738,21.99268558255798,0.1629645574647822,6,9,36
2020-09-07,2266769.0,11.24,17.64,24.12,0.0,9.32,15.45,21.19,0.21,8.18,15.97,22.65,0.02,11.51,16.23,21.5,0.12,8.61,15.84,22.37,0.05,9.94,16.98,24.34,0.01,16.47,21.0,25.04,0.35,8.34,15.67,23.08,0.04,17.0,19.38,22.88,1.08,7.99,15.42,22.61,0.01,12.95,19.14,25.25,0.0,17.131399594571185,10.583208745063043,23.258187961700557,0.1394771481555528,0,9,37
2020-09-08,1876527.0,11.23,19.27,27.43,0.04,14.07,17.72,22.52,1.03,12.37,18.96,25.35,0.01,12.82,17.83,24.24,0.01,12.0,18.44,25.06,0.0,10.81,19.79,28.12,0.04,19.62,22.99,26.34,0.65,9.78,17.66,25.44,0.0,17.44,21.22,25.37,0.28,10.4,18.29,25.19,0.0,15.28,21.9,28.23,0.1,19.63531227154544,13.420577008675616,25.78319920143518,0.1641296984704641,1,9,37
2020-09-09,2202867.0,13.76,21.56,30.07,0.01,14.71,18.72,24.45,0.55,15.09,20.64,27.61,0.02,13.16,18.03,24.47,0.08,13.1,19.91,27.1,0.0,16.58,20.22,24.33,2.95,20.3,22.82,24.99,3.76,13.06,20.8,28.76,0.19,18.94,21.21,24.68,0.42,10.44,19.03,27.03,0.0,17.39,20.71,25.09,6.91,20.726708331934525,15.654065426796748,26.588008302989643,1.192311082851016,2,9,37
2020-09-10,2364481.0,15.29,22.21,29.96,0.01,11.66,16.35,22.16,0.0,14.78,19.45,25.54,0.34,13.96,18.17,24.07,0.25,13.0,19.26,26.15,0.03,16.07,22.45,29.44,0.29,19.58,21.4,23.94,2.27,14.53,20.98,27.78,0.04,18.75,20.36,23.07,2.24,14.94,19.27,24.39,0.24,16.05,20.55,24.57,0.59,20.14713471363521,15.631886332953691,25.61344299653213,0.6585083747255205,3,9,37
2020-09-11,2450371.0,15.82,21.77,29.02,0.01,11.61,16.33,22.78,0.01,13.52,19.45,26.87,0.01,12.04,16.34,21.72,0.11,12.26,17.83,24.98,0.07,15.69,22.89,30.67,0.0,20.33,23.1,25.59,0.41,14.63,21.14,27.64,0.01,18.41,20.27,22.24,3.44,14.18,19.99,26.52,0.04,18.34,23.53,29.15,0.09,20.455531906933427,15.228159564647555,26.536694743037735,0.2747148310883093,4,9,37
2020-09-12,3492476.0,14.42,21.3,29.07,0.04,9.89,15.44,21.48,0.03,11.04,16.71,23.45,0.03,9.92,15.74,22.0,0.03,9.28,16.38,24.0,0.06,16.12,22.96,30.01,0.0,22.09,24.79,28.28,0.44,14.83,21.37,29.0,0.0,19.26,22.49,25.89,0.27,13.96,20.63,28.02,0.0,19.12,24.59,31.84,0.0,19.78613595978515,14.349755207782682,26.0681138390788,0.09721889431208801,5,9,37
2020-09-13,1845693.0,14.84,23.47,32.65,0.0,10.96,17.36,23.87,0.07,11.2,18.78,27.56,0.01,10.18,18.29,26.64,0.06,10.37,19.08,28.16,0.01,15.63,24.98,33.97,0.01,22.47,25.24,28.18,0.0,13.56,21.81,30.34,0.0,19.19,23.23,27.75,0.0,13.3,20.92,29.65,0.0,18.31,24.14,31.29,0.0,21.242407721686835,14.364874518997981,28.775737081570625,0.009878708740803984,6,9,37
2020-09-14,2179894.0,18.3,25.27,34.43,0.0,11.45,20.01,28.31,0.03,12.61,22.31,32.57,0.0,12.49,20.55,29.97,0.01,14.48,21.68,31.47,0.01,17.76,25.51,34.88,0.0,22.91,25.28,28.53,0.0,16.45,24.3,32.92,0.0,19.34,22.67,26.74,0.01,13.21,22.06,31.39,0.01,18.33,23.25,29.61,0.0,23.167940051185514,15.837092034544792,31.432322390229494,0.0031015537874623726,0,9,38
2020-09-15,2247177.0,19.23,22.92,27.18,0.09,15.93,22.09,30.6,0.05,17.34,24.43,32.77,0.0,16.23,19.41,23.99,0.17,17.89,21.53,27.04,0.12,18.16,24.47,31.49,0.02,21.87,24.6,27.38,0.01,18.62,24.6,31.52,0.01,19.23,22.45,26.4,0.02,15.76,23.94,32.25,0.03,17.3,22.39,28.74,0.04,23.74704407923449,18.219870005232796,30.248648901889872,0.0267355548239999,1,9,38
2020-09-16,2260645.0,17.43,24.22,32.18,0.01,15.13,19.82,25.95,0.07,16.32,22.81,30.85,0.03,15.38,20.25,26.34,0.09,14.86,21.46,28.75,0.09,18.76,25.69,33.44,0.04,21.14,23.77,26.84,0.03,18.57,23.82,30.71,0.11,18.84,22.37,26.29,0.03,18.63,22.23,25.56,0.55,17.53,23.94,31.41,0.92,23.053185684357786,17.6148824057692,29.574865272668998,0.11161235032964265,2,9,38
2020-09-17,2230593.0,18.58,25.06,33.14,0.01,11.75,15.58,20.95,0.01,14.04,19.52,26.48,0.01,15.29,20.17,27.15,0.02,16.48,22.2,29.83,0.0,18.69,25.79,34.32,0.0,21.45,24.18,27.79,0.08,15.22,22.73,30.57,0.02,19.19,22.64,26.4,0.04,14.28,18.92,24.95,0.01,19.17,24.31,31.56,0.02,21.613696011234556,16.427540130754718,28.101330247103796,0.022237361081673512,3,9,38
2020-09-18,2196165.0,20.14,22.94,27.62,3.12,7.63,15.77,24.3,0.03,11.84,20.45,28.93,0.26,12.66,19.01,26.02,7.73,15.03,20.13,26.49,4.92,18.23,23.78,29.37,0.19,21.96,24.3,27.33,0.89,16.5,23.59,31.14,0.53,18.95,22.51,26.3,0.12,11.17,18.19,27.16,0.0,18.02,21.9,26.49,10.08,21.486807588002556,15.293156034641,28.10261655243208,1.4544443692846172,4,9,38
2020-09-19,1964356.0,17.55,21.02,26.39,2.28,12.76,19.08,26.59,0.34,18.26,21.84,26.9,2.49,16.13,19.18,23.18,5.42,17.5,20.6,24.32,7.35,17.66,21.76,27.27,10.96,22.47,24.16,26.35,4.56,17.99,21.52,26.27,4.65,18.25,20.8,23.4,1.52,10.09,17.29,25.92,0.01,19.67,21.54,23.83,29.68,21.547641564787522,18.115694364065185,26.09639371957802,5.078866080386608,5,9,38
2020-09-20,1833099.0,16.97,19.98,24.1,3.66,11.57,17.67,24.41,0.02,16.04,20.78,25.63,1.31,15.17,19.34,23.92,2.67,16.64,19.35,22.57,11.83,15.61,19.62,25.07,4.41,21.26,22.46,23.8,9.29,15.99,18.73,21.56,10.57,17.66,19.2,21.42,8.43,12.67,18.04,25.61,0.0,17.33,20.85,24.51,10.75,20.252000372124655,16.618024704534193,24.335508984856297,4.9742768497209315,6,9,38
2020-09-21,2130455.0,16.71,18.37,20.53,16.41,8.32,15.01,23.46,0.21,11.65,17.58,26.02,0.0,15.84,19.67,24.69,0.8,15.94,19.31,23.82,1.96,15.2,19.13,24.44,9.63,20.26,21.69,23.48,5.82,14.52,18.09,22.74,1.93,16.78,18.68,20.92,5.1,11.07,18.6,26.54,0.02,15.56,19.71,24.9,2.71,18.66124477868855,14.355102301711257,24.419750105265518,3.061737725272793,0,9,39
2020-09-22,2173868.0,16.09,18.4,21.35,8.62,11.49,16.15,22.95,0.62,9.13,17.08,25.39,0.17,14.79,18.15,22.68,0.61,14.97,17.85,22.38,0.92,15.65,18.06,21.94,6.33,18.97,19.72,20.59,16.03,14.37,17.01,20.9,6.49,15.81,17.19,18.49,6.97,11.72,19.02,26.36,0.9,15.86,18.3,21.33,10.41,17.793868930614284,13.273810907227551,22.95579029639862,4.872286871365292,1,9,39
2020-09-23,2182267.0,13.76,18.77,25.0,1.92,12.68,16.76,21.7,7.18,12.93,17.31,22.58,4.42,10.44,15.8,19.18,5.39,11.19,16.59,21.09,6.42,13.05,20.15,28.28,3.12,18.85,20.64,22.99,1.32,11.88,17.96,24.65,1.84,14.51,18.24,22.59,0.93,11.68,17.19,23.08,1.16,14.39,18.98,24.43,1.41,18.156920815447382,13.65270862656105,23.26403343877422,3.281889987391521,2,9,39
2020-09-24,2196064.0,13.54,17.14,20.34,10.4,9.93,13.17,17.53,6.34,8.46,13.12,18.25,6.46,10.5,12.59,16.36,7.49,10.4,13.34,16.83,6.02,13.55,17.3,21.55,6.49,19.21,21.2,23.64,2.85,12.11,16.65,23.15,3.28,16.2,18.71,22.34,7.41,14.12,16.83,21.78,10.98,13.85,18.18,21.8,2.4,15.844287330341304,12.171587352171061,20.215775052315415,5.914671493931845,3,9,39
2020-09-25,2221370.0,12.67,13.86,15.41,11.39,7.28,10.32,12.69,8.27,8.02,10.92,13.76,2.68,10.17,12.14,15.24,2.79,8.77,11.92,15.73,2.22,9.7,12.05,14.08,12.32,13.84,16.42,19.02,0.82,6.05,10.19,13.04,5.69,11.11,14.08,16.24,0.44,8.17,11.08,13.65,3.64,10.03,12.41,14.67,2.75,12.205808645417813,9.398923799793593,14.852990480924351,3.947710663392371,4,9,39
2020-09-26,2057809.0,8.39,12.31,14.62,21.07,9.92,11.5,12.96,19.04,8.76,11.03,14.53,1.29,9.24,11.6,15.13,0.73,6.78,10.82,15.94,0.43,8.39,11.26,14.44,17.8,11.8,14.5,17.69,0.62,4.02,7.37,11.37,2.9,9.13,13.25,17.92,0.07,5.99,7.39,8.39,12.43,7.02,10.69,15.31,2.07,11.25479647470346,8.508110037661755,14.684759131960782,4.647531453970201,5,9,39
2020-09-27,2058329.0,6.86,12.47,16.62,0.09,12.45,14.97,17.97,13.62,9.66,12.2,15.2,12.74,9.35,12.36,15.84,0.01,6.66,11.46,17.14,0.03,5.28,10.19,14.31,5.48,10.91,13.45,16.69,0.34,3.09,6.26,8.53,14.28,9.44,12.76,16.56,1.23,6.03,8.96,13.24,6.78,5.65,9.27,11.64,2.11,11.525636425859592,8.35634621355646,14.871642430962778,7.391977388249446,6,9,39
2020-09-28,2382801.0,11.6,14.63,18.77,0.03,11.59,14.43,17.43,6.79,9.7,12.82,16.65,4.68,8.41,13.47,18.35,0.38,7.39,12.71,18.35,0.2,10.13,13.6,19.82,1.79,12.99,16.1,19.93,0.01,8.65,10.07,12.05,6.27,9.63,13.85,18.48,0.02,3.5,10.22,17.3,0.71,9.75,12.76,17.03,0.55,13.211296390106899,9.811818236479874,17.410949467375705,2.7422051826542475,0,9,40
2020-09-29,2391545.0,11.55,14.9,19.61,0.1,10.3,14.51,19.83,1.93,11.01,15.07,19.9,1.65,12.26,15.27,18.78,1.7,12.17,15.11,19.06,1.51,8.41,13.21,18.48,0.02,13.4,16.6,19.68,0.0,6.58,11.92,17.95,0.05,11.66,14.78,18.69,0.0,9.17,11.51,15.92,2.49,9.09,13.93,20.01,0.0,14.607031764714334,10.719847266879688,19.23088739537961,0.9443961935054893,1,9,40
2020-09-30,2341737.0,9.53,15.44,21.76,0.76,11.14,15.04,19.66,4.71,11.32,15.18,19.53,1.4,11.4,14.86,19.13,10.76,11.19,15.02,19.76,7.9,8.58,15.58,23.24,0.06,15.56,17.32,20.23,0.02,7.01,13.32,20.96,0.03,12.87,15.58,20.19,0.05,9.49,13.89,20.5,0.21,9.94,15.13,21.87,0.0,15.306464095899932,11.18542577791674,20.352467400259986,1.5537242412657182,2,9,40
2020-10-01,3097983.0,13.31,15.27,17.89,14.75,9.37,12.82,15.58,10.2,10.74,13.42,16.57,9.13,10.13,12.4,15.59,9.74,10.08,13.11,16.05,16.67,11.33,14.57,19.16,2.28,15.65,17.94,20.5,1.04,9.32,13.02,17.8,2.88,11.65,15.81,19.82,3.35,9.02,12.39,17.8,3.0,12.29,15.6,20.11,0.32,14.329881521388568,11.422376994679185,17.82744237621302,6.511554468911475,3,10,40
2020-10-02,2948187.0,12.23,13.56,15.19,21.76,9.02,11.44,13.24,17.93,8.8,11.58,13.64,15.38,8.93,11.1,13.65,18.91,9.14,12.16,15.24,15.0,8.75,12.01,13.92,17.9,12.57,17.36,20.12,17.21,7.28,12.22,16.3,37.95,14.78,16.61,17.35,45.92,9.34,12.83,16.2,2.37,7.79,13.59,17.27,11.25,13.044569730866021,9.706870349798848,15.477176367211543,19.208446929061317,4,10,40
2020-10-03,3031507.0,13.05,13.8,14.52,19.85,8.89,11.49,14.72,6.35,6.09,10.32,15.62,2.55,8.41,11.28,14.95,20.12,6.91,10.64,14.66,17.11,9.17,12.23,15.1,20.34,11.93,15.01,17.39,0.67,5.04,9.48,13.67,5.63,8.95,12.17,15.31,4.64,9.07,11.35,16.1,7.57,7.28,11.59,15.9,6.64,11.545265772665575,7.993939757895163,15.527211896097048,6.8401994307561695,5,10,40
2020-10-04,1959944.0,12.76,13.55,14.52,20.93,8.4,11.15,14.49,7.36,7.85,10.99,14.04,5.13,8.95,11.33,14.16,4.79,9.49,11.99,15.0,6.96,9.91,11.83,15.17,8.85,13.28,15.6,18.25,1.56,6.85,10.09,14.01,1.15,8.79,11.74,14.49,6.84,8.72,11.84,16.73,3.7,9.01,12.17,16.98,2.47,11.970178977261815,9.227741413783077,15.12865475600531,5.31942428073298,6,10,40
2020-10-05,1724113.0,12.36,14.51,17.11,3.92,10.0,12.46,15.93,6.92,9.9,11.89,15.79,8.7,10.67,12.43,14.38,2.94,10.84,12.62,15.1,2.11,9.95,12.61,16.87,1.42,12.05,14.77,17.44,0.04,6.78,10.31,15.07,1.31,7.99,12.7,18.02,0.02,7.93,10.56,12.94,4.66,8.52,12.29,17.25,0.31,12.424254604082249,9.863083613971776,16.09166007013915,4.289153822269722,0,10,41
2020-10-06,2152759.0,14.24,16.26,18.44,12.42,10.86,13.06,16.33,5.73,10.42,12.42,15.38,3.83,11.19,12.79,14.98,1.07,10.56,13.24,15.52,1.62,10.07,15.32,19.59,11.34,13.37,16.13,18.17,4.19,7.55,11.08,14.17,3.4,8.87,13.49,17.83,5.13,9.53,11.29,14.8,8.01,9.18,14.13,18.97,5.71,13.414103562893159,10.596532982387048,16.469218785413847,5.045969076574669,1,10,41
2020-10-07,2221804.0,13.26,15.38,18.52,0.7,9.89,12.37,16.04,0.81,10.69,12.95,16.96,0.82,10.44,13.41,17.18,0.51,9.64,13.46,18.17,0.17,11.34,14.66,17.88,2.89,14.41,16.49,19.1,0.36,8.51,11.54,16.3,0.94,11.58,15.13,19.68,0.08,8.74,11.16,15.06,8.62,10.76,13.97,18.79,0.76,13.694033493891427,11.069892872192714,17.54392246946465,1.206878283336181,2,10,41
2020-10-08,2078104.0,12.67,16.25,21.45,0.09,11.02,14.36,18.32,6.03,11.21,14.73,18.23,1.26,13.86,15.28,17.3,1.79,13.54,15.2,18.25,0.46,11.07,15.64,21.19,0.05,12.49,16.33,20.64,0.0,7.44,13.48,19.87,0.0,12.39,15.4,19.68,0.0,7.91,12.25,17.28,0.63,9.72,15.33,22.62,0.0,14.972590968026843,11.169725332586411,19.32135292365883,0.8197262862811101,3,10,41
2020-10-09,2207652.0,12.11,15.48,20.33,0.32,9.75,12.55,16.49,3.28,9.97,13.44,16.23,3.46,10.43,13.47,16.54,2.6,9.9,13.78,17.62,1.82,12.98,16.21,21.25,0.51,14.65,16.47,18.98,0.03,9.54,13.68,19.12,0.03,12.46,14.5,17.29,0.01,11.41,13.48,17.32,4.27,12.22,15.57,20.5,0.03,14.362790944944422,11.271913939993397,17.876777833062008,1.8422174788020056,4,10,41
2020-10-10,2164148.0,9.02,13.16,17.45,0.97,6.15,9.82,13.37,4.26,5.57,10.18,15.11,0.47,7.07,10.86,15.13,0.56,6.83,10.62,15.83,0.09,8.59,13.25,17.25,2.7,12.81,15.71,19.45,0.05,5.57,10.28,14.09,1.78,10.61,14.63,19.71,0.48,4.08,9.77,14.16,4.28,8.48,13.63,19.44,0.15,11.803193348989959,7.514176688394539,16.322967719188185,1.0224705352598966,5,10,41
2020-10-11,2515243.0,8.35,11.13,14.72,4.34,7.01,9.93,13.5,1.95,6.04,9.72,13.94,1.54,7.83,11.14,14.71,2.4,5.93,10.14,15.4,1.15,6.65,9.81,13.72,2.97,11.01,13.09,16.07,0.05,3.23,6.4,10.07,1.4,9.63,11.79,14.08,3.62,3.34,7.0,12.24,0.87,6.39,10.4,15.14,0.37,10.092398279942296,6.856339875077686,14.002019280667007,1.6050360808926851,6,10,41
2020-10-12,3410143.0,7.46,11.29,15.92,3.8,8.08,10.44,13.76,0.94,6.33,9.49,14.15,0.57,7.16,10.82,13.54,4.43,6.02,10.24,14.26,3.37,6.45,9.94,14.66,0.82,9.71,12.78,16.79,0.02,3.63,6.88,12.06,0.82,7.78,11.59,16.07,0.01,4.22,6.73,11.17,1.42,7.73,10.82,16.05,0.03,10.032464482388466,6.77672942846296,14.497435129135441,0.9549377918811017,0,10,42
2020-10-13,2634966.0,10.78,12.71,14.98,14.07,7.11,8.28,9.91,8.35,6.54,9.06,12.47,7.81,7.94,10.38,12.47,5.3,7.37,10.3,13.75,3.74,7.86,11.14,15.54,5.74,9.07,12.67,15.71,0.0,2.75,6.97,11.8,1.33,8.72,11.6,15.13,0.04,3.21,6.96,11.96,0.12,5.13,9.86,14.5,0.42,9.894651573237157,6.882202149537658,13.432371454564798,4.766368963601096,1,10,42
2020-10-14,2678617.0,8.31,10.2,12.79,7.24,5.42,8.22,11.76,0.11,6.32,8.83,13.68,0.98,5.55,9.24,13.9,0.56,5.8,8.66,13.57,0.56,7.33,9.21,11.14,7.78,9.82,12.45,14.99,1.62,3.87,7.45,11.64,0.67,7.98,10.68,14.54,0.6,1.99,6.42,10.87,0.81,6.71,9.55,13.79,1.03,9.33309840041515,6.600186344595115,13.296723761411975,1.769160257621165,2,10,42
2020-10-15,2740701.0,6.16,9.03,13.6,0.56,5.98,8.83,12.33,0.08,5.73,8.24,12.81,0.16,7.59,9.96,13.46,0.67,5.09,8.71,14.04,0.04,5.03,8.37,12.77,1.18,9.8,11.73,14.86,1.17,3.63,6.03,9.28,1.07,7.9,10.04,13.29,3.51,5.62,7.32,9.47,1.87,6.27,9.66,15.24,0.1,8.836962841482414,6.2882366569176025,12.887928489933845,0.76381953056508,3,10,42
2020-10-16,2725305.0,4.28,9.23,15.01,0.03,4.14,7.54,12.43,0.01,4.92,9.06,13.7,0.03,5.94,9.72,14.14,0.18,3.26,8.36,13.86,0.03,4.39,8.4,13.56,0.41,10.04,12.89,16.75,0.03,6.15,8.32,12.51,0.51,7.91,10.54,13.68,0.51,5.54,8.28,12.17,0.92,6.49,10.25,16.01,0.01,9.537949736781934,5.894011158060949,14.097068392603537,0.1758508835705795,4,10,42
2020-10-17,2446043.0,6.41,10.57,16.53,0.01,3.98,8.17,13.16,1.24,6.06,9.3,13.69,0.1,6.8,9.71,13.3,0.04,7.12,9.88,14.12,0.05,5.15,10.14,16.07,0.0,10.3,13.25,17.07,0.0,3.07,7.64,12.93,0.03,8.59,11.4,15.54,0.05,3.24,6.95,11.13,0.49,5.97,11.01,17.53,0.0,9.94397427629855,6.36417725626879,14.58725745130353,0.11786664341722675,5,10,42
2020-10-18,2337216.0,5.97,10.8,17.46,0.0,6.75,9.63,14.39,2.95,4.19,9.26,14.59,0.11,6.5,9.85,14.75,0.01,5.34,9.3,15.32,0.01,5.61,11.07,17.83,0.01,9.83,13.3,17.4,0.0,1.91,6.36,12.83,0.0,9.15,11.53,14.92,0.05,2.53,7.01,12.3,0.02,4.79,10.5,17.95,0.0,9.928360937867708,5.479062023726788,15.340754739954514,0.1603230252465201,6,10,42
2020-10-19,2643426.0,7.61,13.29,19.46,0.13,4.8,9.09,14.66,0.13,4.22,8.95,14.9,0.01,4.85,11.03,17.06,0.51,3.95,11.12,18.4,0.22,7.3,12.69,20.07,0.03,11.23,14.26,17.27,0.01,1.12,9.15,17.12,0.0,9.5,11.37,14.53,0.04,3.44,7.35,13.62,0.0,4.93,10.91,14.63,0.19,10.579540512900682,5.693531875533322,16.209990204169163,0.05973910687744155,0,10,43
2020-10-20,2604578.0,14.09,15.39,16.99,7.71,7.17,11.61,14.29,5.32,8.13,12.77,15.8,12.13,13.49,15.01,17.17,10.15,14.16,15.21,17.31,13.18,11.76,14.95,18.1,0.22,14.23,16.06,18.49,0.02,9.24,12.46,16.32,0.02,9.14,11.36,14.93,0.02,4.79,9.94,17.32,0.01,12.66,13.86,16.07,1.19,13.512243166760785,10.253958915300052,16.57930079981748,6.088291219611839,1,10,43
2020-10-21,2475599.0,14.99,18.53,22.56,0.6,12.18,15.04,20.22,10.17,11.51,15.79,20.93,3.03,9.97,14.46,17.96,8.38,10.06,15.27,19.56,3.92,15.28,18.3,24.58,0.04,15.86,17.47,19.23,0.01,12.24,14.87,19.23,0.01,9.66,12.41,16.15,0.04,9.62,14.84,21.69,0.17,13.84,15.2,17.05,2.53,15.904492033976922,12.471644904556204,20.271262708482922,2.171637492127008,2,10,43
2020-10-22,2433930.0,12.44,16.82,22.33,3.98,9.21,12.58,18.19,0.33,11.29,14.57,20.43,0.97,8.98,12.5,17.91,0.43,9.62,13.61,19.61,0.38,14.83,16.58,19.19,2.32,16.87,18.08,20.08,1.39,13.12,14.57,17.16,3.13,10.87,14.1,18.05,0.85,11.94,14.83,19.25,2.16,14.99,15.97,18.26,10.3,15.189350457080316,12.528573700307035,19.5580256682502,1.8832498123927197,3,10,43
2020-10-23,2411968.0,12.6,14.69,17.49,5.43,8.09,12.18,17.68,0.45,10.31,13.71,18.89,1.57,7.87,12.24,17.03,0.61,8.21,12.39,17.69,0.78,10.34,14.46,18.8,5.75,15.24,17.51,19.31,5.69,9.23,13.62,17.27,16.16,12.07,14.0,15.95,7.49,10.78,13.2,14.8,8.61,11.7,15.81,19.81,5.82,14.268072888664413,10.936786433016477,18.248028809930986,4.694901776962043,4,10,43
2020-10-24,2202981.0,11.29,14.6,19.55,0.16,9.41,13.22,16.84,1.2,9.25,13.42,18.19,0.42,12.23,14.32,17.03,16.05,12.26,14.93,17.9,10.6,8.4,13.0,19.62,0.19,13.72,15.69,18.54,0.21,7.88,11.08,16.68,0.51,10.41,13.52,17.84,0.95,7.97,10.83,15.99,1.2,9.62,13.39,19.04,0.03,13.548279140592468,10.093730324201081,18.091297637760025,1.548748836066562,5,10,43
2020-10-25,2173890.0,10.64,13.02,14.91,12.74,7.71,11.2,13.66,10.39,7.26,10.85,12.91,8.67,7.82,10.97,14.02,1.81,9.3,11.95,15.25,8.32,8.15,13.08,20.23,17.1,14.26,16.72,19.1,0.2,7.23,12.01,17.77,15.2,10.67,12.95,15.52,3.3,7.57,11.55,17.63,9.41,9.04,13.25,18.13,1.63,12.421161232694658,8.930224198424618,15.728096761095802,8.054816836335801,6,10,43
2020-10-26,2578937.0,9.55,11.73,14.22,12.05,6.78,9.35,12.51,1.52,6.75,9.42,13.38,0.73,7.0,9.51,13.49,1.68,7.67,10.14,13.81,2.83,8.0,10.03,12.83,4.35,12.17,14.65,16.96,4.21,5.19,8.06,10.74,12.81,7.7,12.23,14.34,11.57,6.0,8.77,10.63,5.56,8.73,10.77,13.78,2.22,10.4423614800206,7.795661320464635,13.597847096851456,4.156423873700758,0,10,44
2020-10-27,2692482.0,11.14,13.33,15.45,8.36,8.54,10.31,12.14,7.82,7.45,10.25,13.14,3.89,8.04,11.2,15.78,5.23,8.23,11.72,15.72,8.5,9.05,11.94,16.3,1.93,10.81,13.38,15.73,0.02,4.08,7.85,12.24,0.83,6.72,10.37,14.62,0.1,4.45,7.52,11.38,0.3,7.28,10.76,15.74,0.26,10.78142966685323,7.846227531178385,14.112808672642375,2.9773704582795317,1,10,44
2020-10-28,2631553.0,12.03,13.97,16.76,1.41,7.83,10.04,12.55,7.41,7.6,10.55,14.13,1.7,9.68,11.37,13.33,3.06,10.16,12.1,14.72,4.43,9.22,12.19,16.24,2.1,13.31,15.25,17.96,0.05,8.1,10.83,15.3,2.11,8.7,11.89,16.7,0.01,8.22,10.71,14.34,2.93,8.58,12.48,17.91,0.45,11.80479107822785,9.151855906585354,15.351158648866818,1.8329367600201831,2,10,44
2020-10-29,2575275.0,10.96,14.32,18.53,0.44,7.99,10.95,12.96,4.34,8.95,12.02,15.9,1.12,9.81,12.86,16.8,0.72,10.72,13.25,17.12,0.95,7.8,11.75,17.63,0.41,12.95,15.55,19.08,0.05,8.13,10.58,14.9,2.09,9.42,13.46,17.78,0.0,8.76,9.85,11.24,6.29,9.44,12.81,18.58,0.19,12.554552417382233,9.580098277320053,16.52579228729894,1.2007721920664294,3,10,44
2020-10-30,2480341.0,8.71,13.33,18.98,0.06,11.5,13.33,15.66,1.06,9.77,12.42,15.75,0.2,10.22,13.16,16.28,0.38,8.47,12.58,17.19,0.12,8.5,13.33,19.67,0.01,12.89,15.96,20.28,0.0,8.38,11.4,16.79,0.03,12.43,14.25,18.1,0.02,7.69,10.95,13.91,0.82,8.8,14.79,22.08,0.01,13.178007098762183,9.974461988418373,17.39884801864498,0.18065869070578586,4,10,44
2020-10-31,2245964.0,8.9,14.18,20.45,0.06,9.4,12.49,16.65,3.66,7.44,12.27,17.92,0.52,9.85,11.87,16.63,2.67,8.44,12.88,18.67,2.99,9.5,14.06,20.63,0.03,13.88,15.48,17.68,0.21,5.51,11.44,19.62,0.04,11.09,13.39,17.43,0.08,6.17,10.03,16.64,0.03,9.84,13.37,18.16,0.06,12.927797980739376,8.917207775668292,18.22727799331946,0.6332473671930026,5,10,44
